,Time_[s],Acceleration[g]
0,0,0.008789
1,0,0.009277
2,1,0.005859
3,8,0.004395
4,8,0.006348
5,8,0.01123
6,9,0.007324
7,10,0.011719
8,11,0.011719
9,12,0.005859
10,13,0.008301
11,14,0.009277
12,15,0.005859
13,16,0.008301
14,17,0.006836
15,18,0.008789
16,20,0.007324
17,21,0.010742
18,22,0.006348
19,22,0.007812
20,23,0.008789
21,24,0.007324
22,25,0.007812
23,27,0.010254
24,28,0.007324
25,29,0.006836
26,30,0.008301
27,31,0.008301
28,32,0.009277
29,33,0.008301
30,34,0.007324
31,35,0.007812
32,36,0.007812
33,37,0.007812
34,38,0.008789
35,39,0.008301
36,40,0.008301
37,41,0.008301
38,42,0.007812
39,43,0.008301
40,44,0.007812
41,45,0.007812
42,46,0.007324
43,47,0.007812
44,48,0.007812
45,49,0.007812
46,50,0.008301
47,51,0.007812
48,52,0.008301
49,53,0.007324
50,54,0.008301
51,55,0.008301
52,56,0.008301
53,57,0.007812
54,58,0.008789
55,59,0.007812
56,60,0.007324
57,61,0.006348
58,62,0.010254
59,63,0.005859
60,64,0.008301
61,65,0.008301
62,66,0.007812
63,67,0.005371
64,68,0.008301
65,69,0.008301
66,70,0.008789
67,71,0.007812
68,72,0.007812
69,74,0.007812
70,74,0.008301
71,75,0.008301
72,76,0.007812
73,77,0.006348
74,78,0.006836
75,80,0.008789
76,80,0.007812
77,81,0.008301
78,82,0.009277
79,83,0.009277
80,84,0.005859
81,85,0.004883
82,86,0.007324
83,88,0.005371
84,89,0.008789
85,90,0.005371
86,90,0.008789
87,91,0.007324
88,93,0.009277
89,94,0.008301
90,95,0.005859
91,96,0.007324
92,97,0.006836
93,98,0.008789
94,99,0.006836
95,100,0.009277
96,101,0.008301
97,102,0.006836
98,103,0.007812
99,104,0.006836
