,Time_[s],Acceleration[g]
0,0,0.009766
1,0,0.010254
2,2,0.009277
3,3,0.009766
4,4,0.008789
5,5,0.009766
6,6,0.010254
7,7,0.01123
8,8,0.009277
9,9,0.008789
10,10,0.010254
11,11,0.009766
12,12,0.009766
13,13,0.008789
14,14,0.008789
15,15,0.010254
16,16,0.010254
17,17,0.010254
18,18,0.01123
19,19,0.009277
20,20,0.009766
21,21,0.009277
22,22,0.010254
23,23,0.009277
24,24,0.009766
25,25,0.009766
26,26,0.010254
27,27,0.010742
28,28,0.009277
29,29,0.010742
30,30,0.009766
31,31,0.010254
32,32,0.008789
33,33,0.009277
34,34,0.008789
35,35,0.009277
36,36,0.010254
37,37,0.009766
38,38,0.009766
39,39,0.013672
40,40,0.01416
41,41,0.009766
42,42,0.007812
43,43,0.010254
44,44,0.013184
45,45,0.010254
46,46,0.010254
47,47,0.010254
48,48,0.010254
49,49,0.009766
50,50,0.010254
51,51,0.009277
52,52,0.009766
53,53,0.009766
54,54,0.009277
55,55,0.010254
56,56,0.010742
57,57,0.010254
58,58,0.010254
59,60,0.010254
60,61,0.008789
61,62,0.010254
62,63,0.009277
63,64,0.010742
64,65,0.008789
65,66,0.009277
66,67,0.008789
67,68,0.010742
68,69,0.008789
69,70,0.009766
70,71,0.009277
71,72,0.009277
72,73,0.009766
73,74,0.010254
74,75,0.009766
75,76,0.009277
76,77,0.010254
77,78,0.010254
78,79,0.009766
79,80,0.009766
80,81,0.011719
81,82,0.012207
82,83,0.009766
83,84,0.009766
84,85,0.010254
85,86,0.009766
86,87,0.019531
87,88,0.008301
88,89,0.010254
89,90,0.009277
90,91,0.010254
91,92,0.008789
92,93,0.008789
93,94,0.009766
94,95,0.009766
95,96,0.008789
96,97,0.010254
97,98,0.010742
98,99,0.011719
99,100,0.010254
100,101,0.010742
101,102,0.009766
102,103,0.008789
103,104,0.009277
104,105,0.010254
105,106,0.009766
106,107,0.010254
107,108,0.008301
108,109,0.009277
109,110,0.008301
110,111,0.009766
111,112,0.010254
112,113,0.009766
113,114,0.010742
114,115,0.009277
115,116,0.010254
116,117,0.008789
117,118,0.009277
118,120,0.008789
119,121,0.009277
120,122,0.008789
121,123,0.008301
122,124,0.01123
123,125,0.007324
124,125,0.007812
125,127,0.007812
126,128,0.008789
127,129,0.009766
128,130,0.009277
129,131,0.009277
130,132,0.01123
131,133,0.010254
132,134,0.01123
133,135,0.009277
134,136,0.010254
135,137,0.010254
136,138,0.009766
137,139,0.009766
138,140,0.010254
139,141,0.011719
140,142,0.011719
141,143,0.010742
142,144,0.008789
143,145,0.009766
144,146,0.009277
145,147,0.010742
146,148,0.009277
147,149,0.009277
148,150,0.010742
149,151,0.010742
150,152,0.009277
151,153,0.010254
152,154,0.009766
153,155,0.009277
154,156,0.010254
155,157,0.008789
156,158,0.010254
157,159,0.010254
158,160,0.008789
159,161,0.009277
160,162,0.009277
161,163,0.010254
162,164,0.008301
163,165,0.007812
164,166,0.007324
165,167,0.012695
166,168,0.009277
167,169,0.010254
168,170,0.009766
169,171,0.009766
170,172,0.009766
171,173,0.009277
172,174,0.009277
173,175,0.008789
174,176,0.008789
175,177,0.010254
176,178,0.009277
177,180,0.009766
178,181,0.009277
179,182,0.010254
180,183,0.009277
181,184,0.009277
182,185,0.009277
183,186,0.009766
184,187,0.009277
185,188,0.009277
186,189,0.009277
187,190,0.008789
188,191,0.010254
189,192,0.010254
190,193,0.010254
191,194,0.009277
192,195,0.009277
193,196,0.010742
194,197,0.009766
195,198,0.009766
196,199,0.010254
197,200,0.009277
198,201,0.006348
199,202,0.010742
200,203,0.009766
201,204,0.008789
202,205,0.010254
203,206,0.009766
204,207,0.010254
205,208,0.009766
206,209,0.009277
207,210,0.010254
208,211,0.009766
209,212,0.009277
210,213,0.009277
211,214,0.010254
212,215,0.010254
213,216,0.008789
214,217,0.008301
215,218,0.010254
216,219,0.008789
217,221,0.009277
218,221,0.010254
219,222,0.009766
220,223,0.009766
221,224,0.005859
222,225,0.009277
223,226,0.009766
224,227,0.008789
225,228,0.011719
226,229,0.006836
227,230,0.009766
228,231,0.008789
229,232,0.009277
230,233,0.009766
231,234,0.009277
232,236,0.009277
233,236,0.009766
