,Time_[s],Acceleration[g]
0,0,-1.010254
1,1,-1.010254
2,1,-1.010742
3,3,-1.010254
4,3,-1.010254
5,5,-1.011719
6,6,-1.009766
7,6,-1.010254
8,8,-1.009766
9,9,-1.010254
10,10,-1.010254
11,11,-1.010742
12,12,-1.010742
13,13,-1.010742
14,14,-1.010742
15,15,-1.010742
16,16,-1.010742
17,17,-1.01123
18,18,-1.010742
19,19,-1.010254
20,20,-1.009277
21,21,-1.011719
22,22,-1.010742
23,23,-1.010254
24,24,-1.010254
25,25,-1.010742
26,26,-1.010742
27,27,-1.010254
28,28,-1.010742
29,29,-1.009766
30,30,-1.010742
31,31,-1.010254
32,32,-1.010254
33,33,-1.01123
34,34,-1.01123
35,35,-1.01123
36,36,-1.01123
37,37,-1.010254
38,38,-1.010742
39,39,-1.010254
40,41,-1.010742
41,41,-1.01123
42,42,-1.010742
43,43,-1.01123
44,44,-1.010742
45,45,-1.01123
46,46,-1.010742
47,47,-1.010254
48,48,-1.010742
49,49,-1.010254
50,50,-1.010742
51,51,-1.010742
52,52,-1.010254
53,53,-1.010254
54,54,-1.010254
55,55,-1.011719
56,57,-1.009277
57,58,-1.01123
58,59,-1.010254
59,60,-1.01123
60,61,-1.01123
61,61,-1.010254
62,62,-1.009277
63,63,-1.010742
64,64,-1.01123
65,66,-1.01123
66,66,-1.010254
67,68,-1.010742
68,69,-1.010742
69,70,-1.009766
70,71,-1.01123
71,72,-1.010254
72,73,-1.010742
73,74,-1.010254
74,75,-1.010742
75,76,-1.010742
76,77,-1.010254
77,78,-1.01123
78,79,-1.01123
79,80,-1.01123
80,81,-1.010742
81,82,-1.01123
82,83,-1.009766
83,84,-1.010254
84,85,-1.01123
85,86,-1.010742
86,87,-1.010742
87,88,-1.010254
88,89,-1.010742
89,90,-1.010742
90,91,-1.010742
91,92,-1.011719
92,93,-1.010254
93,94,-1.01123
94,95,-1.01123
95,96,-1.010742
96,97,-1.010742
97,98,-1.010742
98,99,-1.010254
99,100,-1.010254
