,Time_[s],Acceleration[g]
0,0,-1.01123
1,0,-1.010254
2,2,-1.009766
3,3,-1.010254
4,4,-1.01123
5,5,-1.010742
6,6,-1.010742
7,7,-1.010254
8,8,-1.009766
9,9,-1.009766
10,10,-1.010254
11,11,-1.010254
12,12,-1.01123
13,13,-1.010254
14,14,-1.01123
15,15,-1.010742
16,16,-1.010742
17,17,-1.01123
18,18,-1.010742
19,19,-1.01123
20,20,-1.010254
21,21,-1.010742
22,22,-1.010742
23,23,-1.009766
24,24,-1.010742
25,25,-1.01123
26,26,-1.01123
27,27,-1.010742
28,28,-1.010254
29,29,-1.010254
30,30,-1.010742
31,31,-1.010254
32,32,-1.010742
33,33,-1.009766
34,34,-1.010254
35,35,-1.010742
36,36,-1.010742
37,37,-1.010742
38,38,-1.01123
39,39,-1.01123
40,40,-1.010254
41,41,-1.010742
42,42,-1.010742
43,43,-1.010254
44,44,-1.010742
45,45,-1.009766
46,46,-1.010254
47,47,-1.010254
48,48,-1.009766
49,49,-1.01123
50,50,-1.010742
51,51,-1.01123
52,52,-1.010742
53,53,-1.010742
54,54,-1.010254
55,55,-1.010742
56,56,-1.010742
57,57,-1.01123
58,58,-1.01123
59,60,-1.010742
60,61,-1.010254
61,62,-1.01123
62,63,-1.011719
63,64,-1.01123
64,65,-1.010742
65,66,-1.010742
66,67,-1.010254
67,68,-1.010254
68,69,-1.010742
69,70,-1.010254
70,71,-1.009766
71,72,-1.010742
72,73,-1.010254
73,74,-1.01123
74,75,-1.010254
75,76,-1.010742
76,77,-1.01123
77,78,-1.010742
78,79,-1.01123
79,80,-1.010254
80,81,-1.01123
81,82,-1.009766
82,83,-1.01123
83,84,-1.010254
84,85,-1.010254
85,86,-1.010254
86,87,-1.010254
87,88,-1.01123
88,89,-1.01123
89,90,-1.01123
90,91,-1.010742
91,92,-1.01123
92,93,-1.01123
93,94,-1.010742
94,95,-1.010254
95,96,-1.010742
96,97,-1.010742
97,98,-1.01123
98,99,-1.010254
99,100,-1.010742
100,101,-1.010742
101,102,-1.010254
102,103,-1.010742
103,104,-1.010254
104,105,-1.010254
105,106,-1.010254
106,107,-1.010254
107,108,-1.010742
108,109,-1.010254
109,110,-1.010254
110,111,-1.009766
111,112,-1.010742
112,113,-1.010742
113,114,-1.011719
114,115,-1.010254
115,116,-1.010742
116,117,-1.010254
117,118,-1.010254
118,120,-1.01123
119,121,-1.009766
120,122,-1.01123
121,123,-1.010742
122,124,-1.010742
123,125,-1.010742
124,126,-1.010254
125,127,-1.010742
126,128,-1.009766
127,129,-1.010742
128,130,-1.010742
129,131,-1.010254
130,132,-1.010742
131,133,-1.010742
132,134,-1.01123
133,135,-1.010742
134,136,-1.010254
135,137,-1.01123
136,138,-1.010742
137,139,-1.010742
138,140,-1.010254
139,141,-1.010254
140,142,-1.010742
141,143,-1.01123
142,144,-1.010742
143,145,-1.010742
144,146,-1.010742
145,147,-1.010742
146,148,-1.010254
147,149,-1.009766
148,150,-1.01123
149,151,-1.01123
150,152,-1.010254
151,153,-1.010742
152,154,-1.010254
153,155,-1.01123
154,156,-1.01123
155,157,-1.010742
156,158,-1.010254
157,159,-1.010742
158,160,-1.010742
159,161,-1.010254
160,162,-1.01123
161,163,-1.010742
162,164,-1.010742
163,165,-1.010254
164,166,-1.010254
165,167,-1.01123
166,168,-1.01123
167,169,-1.010742
168,170,-1.010254
169,171,-1.010254
170,172,-1.010254
171,173,-1.010254
172,175,-1.010742
173,175,-1.010254
174,176,-1.009766
175,177,-1.010254
176,179,-1.010742
177,180,-1.010742
178,181,-1.010254
179,182,-1.010742
180,183,-1.01123
181,184,-1.010742
182,185,-1.010254
183,186,-1.010742
184,187,-1.01123
185,188,-1.010742
186,189,-1.010254
187,190,-1.009766
188,191,-1.010742
189,192,-1.010742
190,193,-1.010742
191,194,-1.010742
192,195,-1.010254
193,196,-1.010742
194,197,-1.010742
195,198,-1.010742
196,199,-1.010254
197,200,-1.011719
198,201,-1.010742
199,202,-1.010742
200,203,-1.010742
201,204,-1.010742
202,205,-1.010254
203,206,-1.010254
204,207,-1.010742
205,208,-1.01123
206,209,-1.010254
207,210,-1.011719
208,211,-1.009766
209,212,-1.01123
210,213,-1.009766
211,214,-1.010254
212,215,-1.010254
213,216,-1.010254
214,217,-1.010742
215,218,-1.010742
216,219,-1.010742
217,221,-1.011719
218,221,-1.010742
219,222,-1.009766
220,223,-1.010742
221,224,-1.01123
222,225,-1.010742
223,226,-1.009766
224,227,-1.01123
225,228,-1.010254
226,229,-1.009766
227,230,-1.009766
228,231,-1.010742
229,232,-1.010254
230,233,-1.010742
231,234,-1.010254
232,236,-1.010742
233,236,-1.01123
234,237,-1.010742
235,239,-1.010254
236,240,-1.009277
237,241,-1.010742
238,242,-1.010742
239,243,-1.01123
240,244,-1.010742
241,245,-1.010742
242,246,-1.010742
243,247,-1.010742
244,248,-1.01123
245,249,-1.010742
246,250,-1.010254
247,251,-1.010254
248,252,-1.010742
249,253,-1.01123
250,254,-1.010742
251,255,-1.010742
252,256,-1.010742
253,257,-1.010254
254,258,-1.009766
255,259,-1.01123
256,260,-1.010254
257,261,-1.010254
258,262,-1.01123
259,263,-1.010742
260,264,-1.010742
261,265,-1.010742
262,266,-1.010742
263,267,-1.010254
264,268,-1.010742
265,269,-1.010254
266,270,-1.010742
267,271,-1.010254
268,272,-1.010742
269,273,-1.010254
270,274,-1.01123
271,275,-1.010254
272,276,-1.010742
273,277,-1.010254
274,278,-1.01123
275,279,-1.01123
276,280,-1.010742
277,281,-1.010742
278,282,-1.011719
279,283,-1.010254
280,284,-1.010742
281,285,-1.010742
282,286,-1.010742
283,287,-1.01123
284,288,-1.010742
285,289,-1.010254
286,290,-1.009766
287,291,-1.010742
288,292,-1.010742
289,293,-1.009766
290,294,-1.010742
291,295,-1.009766
292,296,-1.010254
293,297,-1.010742
294,299,-1.010742
295,300,-1.010742
296,301,-1.010254
297,302,-1.010254
298,303,-1.010742
299,304,-1.01123
300,305,-1.010254
301,306,-1.010742
302,307,-1.010742
303,308,-1.01123
304,309,-1.010742
305,310,-1.01123
306,311,-1.010254
307,312,-1.010254
308,313,-1.01123
309,314,-1.010742
310,315,-1.010742
311,316,-1.010742
312,317,-1.010742
313,318,-1.01123
314,319,-1.010254
315,320,-1.01123
316,321,-1.010254
317,322,-1.01123
318,323,-1.009766
319,324,-1.010742
320,325,-1.010254
321,326,-1.010742
322,327,-1.009766
323,328,-1.01123
324,329,-1.010742
325,330,-1.010742
326,331,-1.01123
327,332,-1.011719
328,333,-1.01123
329,334,-1.010742
330,335,-1.01123
331,336,-1.010254
332,337,-1.01123
