,Time_[s],Acceleration[g]
0,0,0.00293
1,0,0.003418
2,2,0.00293
3,3,0.004395
4,4,0.00293
5,5,0.003418
6,6,0.002441
7,7,0.004883
8,8,0.00293
9,9,0.003906
10,10,0.003418
11,11,0.000977
12,12,0.001953
13,13,0.00293
14,14,0.002441
15,15,0.00293
16,16,0.003418
17,17,0.003418
18,18,0.005371
19,19,0.004395
20,20,0.004395
21,21,0.003418
22,22,0.003418
23,23,0.003906
24,24,0.004883
25,25,0.001953
26,26,0.004883
27,27,0.005371
28,28,0.00293
29,29,0.003906
30,30,0.00293
31,31,0.003418
32,32,0.005859
33,33,0.003906
34,34,0.003418
35,35,0.003418
36,36,0.005371
37,37,0.00293
38,38,0.003418
39,39,0.004883
40,40,0.001465
41,41,0.004395
42,42,0.004395
43,43,0.004883
44,44,0.003418
45,45,0.003418
46,46,0.00293
47,47,0.003418
48,48,0.003906
49,49,0.001465
50,50,0.003906
51,51,0.003418
52,52,0.003906
53,53,0.003418
54,54,0.003906
55,55,0.00293
56,56,0.003906
57,57,0.004395
58,58,0.003418
59,59,0.003906
60,60,0.003906
61,62,0.003906
62,63,0.003418
63,64,0.002441
64,65,0.002441
65,66,0.003906
66,67,0.00293
67,68,0.005371
68,69,0.006836
69,70,0.003906
70,71,0.00293
71,72,0.003418
72,73,0.003418
73,74,0.003418
74,75,0.002441
75,76,0.003418
76,77,0.00293
77,78,0.003906
78,79,0.003906
79,80,0.003906
80,81,0.003418
81,82,0.005859
82,83,0.002441
83,84,0.003906
84,85,0.002441
85,86,0.003418
86,87,0.006348
87,88,0.003906
88,89,0.003418
89,90,0.004395
90,91,0.004883
91,92,0.004395
92,93,0.003906
93,94,0.00293
94,95,0.004395
95,96,0.003418
96,97,0.00293
97,98,0.004883
98,99,0.003418
99,100,0.005371
100,101,0.005371
101,102,0.003418
102,103,0.003906
103,104,0.003418
104,105,0.004883
105,106,0.003418
106,107,0.003906
107,108,0.004883
108,109,0.00293
109,110,0.00293
110,111,0.00293
111,112,0.00293
112,113,0.003418
113,114,0.003418
114,115,0.003906
115,116,0.00293
116,117,0.000488
117,118,0.00293
118,119,0.003906
119,120,0.00293
120,121,0.003418
121,123,0.005371
122,124,0.000977
123,125,0.0
124,126,0.000977
125,127,0.004883
126,128,0.004395
127,129,0.007324
128,130,0.003418
129,131,0.001953
130,132,0.003418
131,133,0.003418
132,134,0.003418
133,135,0.005371
134,136,0.00293
135,137,0.003418
136,138,0.006836
137,139,-0.000488
138,140,0.003418
139,141,0.001953
140,142,0.002441
141,143,0.004883
142,144,0.003906
143,145,0.003906
144,146,0.00293
145,147,0.003906
146,148,0.003906
147,149,0.004883
148,150,0.003906
149,151,0.005371
150,152,0.003906
151,153,0.002441
152,154,0.004883
153,155,0.003906
154,156,0.004883
155,157,0.004395
156,158,0.003418
157,159,0.003906
158,160,0.003906
159,161,0.004395
160,162,0.003906
161,163,0.004395
162,164,0.004395
163,165,0.003418
164,166,0.004395
165,167,0.003906
166,168,0.003906
167,169,0.003906
168,170,0.004395
169,171,0.002441
170,172,0.003906
171,173,0.003906
172,174,0.003906
173,175,0.003906
174,176,0.003418
175,177,0.003906
176,178,0.003906
177,179,0.004883
178,180,0.003418
179,181,0.003418
180,182,0.00293
181,183,0.004883
182,185,0.00293
183,186,0.003418
184,187,0.004883
185,188,0.003906
186,189,0.003906
187,190,0.004395
188,191,0.003418
189,192,0.003418
190,193,0.003418
191,194,0.00293
192,195,0.003906
193,196,0.001465
194,197,0.004395
195,198,0.003906
196,199,0.003418
197,200,0.004395
198,201,0.002441
199,202,0.00293
200,203,0.003418
201,204,0.004395
202,205,0.00293
203,206,0.003418
204,207,0.003906
205,208,0.00293
206,209,0.003418
207,210,0.003906
208,211,0.003906
209,212,0.004395
210,213,0.003906
211,214,0.003418
212,215,0.003418
213,216,0.004395
214,217,0.003418
215,218,0.004395
216,219,0.003906
217,220,0.00293
218,221,0.003906
219,222,0.003418
220,223,0.003906
221,224,0.008301
222,225,0.005371
223,226,0.003418
224,227,0.004883
225,228,0.004883
226,229,-0.007324
227,230,-0.000488
228,231,0.004395
229,232,0.003906
230,233,0.003906
231,234,0.003906
232,235,0.003418
233,236,0.003418
234,237,0.005371
235,238,0.004395
236,239,0.001953
237,240,0.00293
238,241,0.005859
239,243,0.003906
240,243,0.00293
241,245,0.005859
242,246,0.004883
243,247,0.004883
