,Time_[s],Acceleration[g]
0,0,0.004395
1,0,0.005371
2,2,0.004395
3,3,0.004395
4,4,0.004395
5,5,0.004883
6,6,0.004395
7,7,0.004883
8,8,0.004395
9,9,0.004395
10,10,0.004883
11,11,0.004883
12,12,0.004883
13,13,0.004395
14,14,0.004395
15,15,0.004395
16,16,0.004883
17,17,0.004883
18,18,0.005371
19,19,0.003418
20,20,0.004883
21,21,0.003906
22,22,0.005371
23,23,0.004883
24,24,0.004883
25,25,0.004883
26,26,0.004883
27,27,0.005371
28,28,0.004395
29,29,0.004883
30,30,0.004883
31,31,0.004883
32,32,0.004883
33,33,0.004883
34,34,0.005371
35,35,0.004883
36,36,0.004395
37,37,0.004883
38,38,0.004883
39,39,0.005371
40,40,0.004883
41,41,0.004395
42,42,0.004883
43,43,0.004395
44,44,0.004883
45,45,0.003906
46,46,0.004395
47,47,0.004883
48,48,0.004883
49,49,0.004395
50,50,0.004395
51,51,0.004883
52,52,0.005371
53,53,0.004883
54,54,0.004395
55,55,0.004883
56,56,0.004883
57,57,0.004883
58,58,0.004395
59,59,0.004883
60,60,0.004883
61,61,0.005371
62,63,0.004883
63,64,0.004883
64,65,0.004395
65,66,0.005371
66,67,0.005371
67,68,0.004883
68,69,0.005371
69,70,0.004883
70,71,0.003906
71,72,0.005371
72,73,0.004883
73,74,0.003906
74,75,0.004395
75,76,0.004395
76,77,0.004395
77,78,0.005371
78,79,0.005371
79,80,0.004395
80,81,0.004883
81,82,0.004883
82,83,0.004883
83,84,0.004883
84,85,0.005371
85,86,0.004883
86,87,0.004883
87,88,0.005371
88,89,0.004883
89,90,0.005371
90,91,0.004883
91,92,0.004883
92,93,0.004883
93,94,0.004883
94,95,0.004395
95,96,0.004883
96,97,0.004395
97,98,0.005371
98,99,0.005371
99,100,0.005371
